Y;RX1;X1_1;X1_2;X1_3;X1_4;X1_5;X2;X3;RX4;X4_1;X4_2;X4_3;X4_4;X5_1;X5_2;X5_3;X5_4;X5_5;RX5;X6_1;X6_2;X6_3;X6_4;X6_5;X6_6;X6_7;X7;X8;X9;RX10;X10_1;X10_2;X10_3;RX11;X11_1;X11_2;X11_3;X11_4;RX12;X12_1;X12_2;X12_3;X13;X14_1;X14_2;X14_3;RX15;X15_1;X15_2;X15_3;X15_4;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29
0;1;1;0;0;0;0;0.235634668;0.356711028;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.346938776;0.333333333;0.472922046;0.5;0;1;0;0.666666667;0;0;0;1;0;0;1;0;0.254392203;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0.25;0;0;1;0;1;0;1
0;1;1;0;0;0;0;0.579557928;0.520794881;0.666666667;0;0;0;1;1;0;0;0;0;0.75;1;0;0;0;0;0;0;0.591836735;0.549019608;0.559060658;0;0;0;1;0;0;1;0;0;0;0;1;0;0.371410529;0;0;1;0.666666667;1;0;0;0;1;1;0;1;0;1;0.5;0.25;0.25;1;0;0;0;1
0;0.25;0;0;0;1;0;0.677154327;0.567357998;1;1;0;0;0;0;1;0;0;0;0.5;0;0;0;0;0;1;0;0.897959184;0.823529412;0.583504536;0.5;0;1;0;0;0;1;0;0;1;1;0;0;0.40461726;0;1;0;0.666666667;1;0;0;0;1;1;1;0;1;0;0.25;0;0;0;1;1;1;1
0;0.5;0;0;1;0;0;0.564112321;0.513425739;0.333333333;0;0;1;0;1;0;0;0;0;0.75;0;0;0;0;0;0;1;0.775510204;0.725490196;0.555192169;0.5;0;1;0;1;1;0;0;0;1;1;0;0;0.366155231;1;0;0;0.666666667;1;0;0;0;1;0;1;0;1;1;0.5;0;0;1;1;0;1;1
0;1;1;0;0;0;0;0.659855963;0.559104915;0;0;1;0;0;1;0;0;0;0;0.75;0;0;0;0;0;0;1;0.714285714;0.68627451;0.579172008;0.5;0;1;0;0.666666667;0;0;0;1;0;0;1;0;0.398731571;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1
0;0.5;0;0;1;0;0;0.535706388;0.499873765;1;1;0;0;0;1;0;0;0;0;0.75;0;0;0;0;0;0;1;0.448979592;0.431372549;0.548077653;0.5;0;1;0;0.666666667;0;0;0;1;0;0;1;0;0.356490242;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0.25;0.25;0;1;0;0;1;0
0;1;1;0;0;0;0;0.625659671;0.542790033;0.333333333;0;0;1;0;0;1;0;0;0;0.5;0;1;0;0;0;0;0;0.693877551;0.705882353;0.570607246;0.5;0;1;0;1;1;0;0;0;0.5;0;0;1;0.387096437;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0.25;0;0;1;0;0;0;0
0;1;1;0;0;0;0;0.640070325;0.549664928;0;0;1;0;0;1;0;0;0;0;0.75;0;0;1;0;0;0;0;0.387755102;0.37254902;0.574216521;0.5;0;1;0;1;1;0;0;0;1;1;0;0;0.391999597;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0
0;1;1;0;0;0;0;0.634879621;0.547188944;1;1;0;0;0;1;0;0;0;0;0.75;0;0;0;0;0;0;1;0.510204082;0.490196078;0.572916463;0.5;0;1;0;0;0;1;0;0;0.5;0;0;1;0.390233484;0;1;0;1;0;1;0;0;1;0;1;1;1;0;0.25;0;0;1;0;1;0;1
0;0.25;0;0;0;1;0;0.514476397;0.489744685;0;0;1;0;0;0;1;0;0;0;0.5;1;0;0;0;0;0;0;0.673469388;0.68627451;0.542760415;0.5;0;1;0;0;0;1;0;0;1;1;0;0;0.349266834;0;1;0;0.666666667;1;0;0;0;0;1;0;1;1;1;0;0;0;1;1;1;0;1
0;1;1;0;0;0;0;0.669119742;0.563524618;1;1;0;0;0;0;0;1;0;0;0.25;0;0;0;0;1;0;0;0.755102041;0.725490196;0.581492203;0;0;0;1;1;1;0;0;0;0.5;0;0;1;0.401883529;0;0;1;0.666666667;1;0;0;0;1;0;1;1;0;0;0.25;0;0;1;0;0;1;1
0;0.5;0;0;1;0;0;0.513680509;0.489365089;0;0;1;0;0;0;0;1;0;0;0.25;0;0;0;0;0;0;1;0.673469388;0.607843137;0.542561077;0.5;0;1;0;1;1;0;0;0;0;0;1;0;0.348996037;1;0;0;0.666666667;1;0;0;0;1;1;1;1;1;0;0.25;0;0;0;0;1;1;1
0;1;1;0;0;0;0;0.751658017;0.602903341;1;1;0;0;0;0;0;1;0;0;0.25;0;0;0;0;0;0;1;0.408163265;0.37254902;0.602164642;0.5;0;1;0;0.666666667;0;0;0;1;1;1;0;0;0.429966802;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0.5;0;0;0;0;1;1;0
0;0.5;0;0;1;0;0;0.773436862;0.613293802;0.333333333;0;0;1;0;1;0;0;0;0;0.75;1;0;0;0;0;0;0;0.367346939;0.31372549;0.607619346;0.5;0;1;0;0.333333333;0;0;1;0;1;1;0;0;0.437376955;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0.5;0;0;1;0;0;0;0
0;0.25;0;0;0;1;0;0.17416103;0.327382377;0.666666667;0;0;0;1;1;0;0;0;0;0.75;0;0;1;0;0;0;0;0.693877551;0.647058824;0.457525431;0.5;0;1;0;1;1;0;0;0;1;1;0;0;0.233476078;1;0;0;0.666666667;1;0;0;0;1;1;1;1;0;1;0.75;0;0;0;0;1;0;1
0;0.25;0;0;0;1;0;0.398482932;0.434405131;1;1;0;0;0;1;0;0;0;0;0.75;0;0;0;0;0;1;0;0.204081633;0.235294118;0.513708829;0.5;0;1;0;0.333333333;0;0;1;0;1;1;0;0;0.309800585;0;1;0;1;0;1;0;0;1;1;0;1;0;0;0.5;0;0;1;0;0;1;1
0;0.5;0;0;1;0;0;0.800633523;0.626268957;0.333333333;0;0;1;0;1;0;0;0;0;0.75;0;0;0;0;0;0;1;1;0.960784314;0.614430989;0;0;0;1;0.333333333;0;0;1;0;0;0;1;0;0.446630495;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0.5;0;0;0;0;1;1;1
0;0.25;0;0;0;1;0;0.405626002;0.437813174;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.653061224;0.647058824;0.515497874;0;0;0;1;1;1;0;0;0;1;1;0;0;0.312230982;0;1;0;0.666666667;1;0;0;0;0;1;0;1;0;1;0.5;0;0;0;0;1;1;1
0;1;1;0;0;0;0;0.782229483;0.617488361;0.666666667;0;0;0;1;1;0;0;0;0;0.75;0;1;0;0;0;0;0;0.448979592;0.392156863;0.609821535;0.5;0;1;0;0;0;1;0;0;1;1;0;0;0.440368604;0;0;1;1;0;1;0;0;0;1;0;1;1;1;0.25;0.5;0;1;0;0;0;1
0;0.25;0;0;0;1;0;0.276859479;0.376379301;0.333333333;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.632653061;0.588235294;0.483247163;0;0;0;1;0;0;1;0;0;0.5;0;0;1;0.268418758;0;0;1;1;0;1;0;0;1;0;1;1;1;0;0.75;0.25;0;0;0;0;1;1
0;1;1;0;0;0;0;0.555097569;0.509124845;0.333333333;0;0;1;0;0;0;1;0;0;0.25;1;0;0;0;0;0;0;0.408163265;0.37254902;0.552934345;0.5;0;1;0;0.333333333;0;0;1;0;1;1;0;0;0.363088003;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0.25;0;0;1;1;0;1;1
0;0.5;0;0;1;0;0;0.53974161;0.501799069;0.333333333;0;0;1;0;0;0;1;0;0;0.25;0;0;1;0;0;0;0;0.489795918;0.470588235;0.54908831;1;1;0;0;0;0;1;0;0;1;1;0;0;0.357863208;0;1;0;0.666666667;1;0;0;0;1;0;0;1;0;0;0.25;0;0;1;0;1;0;1
0;0.5;0;0;1;0;0;0.349854071;0.41120466;1;1;0;0;0;0;0;1;0;0;0.25;1;0;0;0;0;0;0;0.448979592;0.392156863;0.501529302;0.5;0;1;0;0.333333333;0;0;1;0;0;0;1;0;0.293254836;0;1;0;0.666666667;1;0;0;0;1;1;1;1;0;0;0.5;0;0;0;0;1;0;1
0;0.5;0;0;1;0;0;0.690408503;0.573681025;0.333333333;0;0;1;0;0;1;0;0;0;0.5;0;1;0;0;0;0;0;0.06122449;0.039215686;0.586824161;0.5;0;1;0;0;0;1;0;0;1;1;0;0;0.409126933;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0.5;0;0;0;1;0;1;1
0;1;1;0;0;0;0;0.608071441;0.534398537;0.333333333;0;0;1;0;1;0;0;0;0;0.75;0;0;0;0;0;1;0;1;1;0.566202118;0.5;0;1;0;0.666666667;0;0;0;1;0.5;0;0;1;0.381112122;0;1;0;0.666666667;1;0;0;0;0;0;1;0;0;0;0.75;0;0;0;1;0;1;0
0;0.5;0;0;1;0;0;0.437385821;0.452965508;0.333333333;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.428571429;0.37254902;0.5234524;0.5;0;1;0;1;1;0;0;0;0.5;0;0;1;0.323037116;0;1;0;1;0;1;0;0;1;1;1;0;1;1;0.75;0;0;0;0;1;1;0
0;0.5;0;0;1;0;0;0.555597613;0.509363652;0;0;1;0;0;0;0;1;0;0;0.25;0;0;0;0;0;0;1;0.775510204;0.784313725;0.553059586;0.5;0;1;0;0.333333333;0;0;1;0;1;1;0;0;0.363258141;0;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;1;1;1;1;0
0;1;1;0;0;0;0;0.391333885;0.430994118;0;0;1;0;0;1;0;0;0;0;0.75;0;1;0;0;0;0;0;0.673469388;0.62745098;0.511918287;0.5;0;1;0;0.666666667;0;0;0;1;1;1;0;0;0.307368154;1;0;0;0.666666667;1;0;0;0;0;0;1;0;0;0;0.25;0;0;0;1;0;1;1
0;1;1;0;0;0;0;0.590629638;0.526077139;0.333333333;0;0;1;0;0;0;1;0;0;0.25;0;0;1;0;0;0;0;0.183673469;0.215686275;0.561833665;0.5;0;1;0;0;0;1;0;0;0.5;0;0;1;0.375177628;0;0;1;0.666666667;1;0;0;0;1;1;1;0;1;0;0.25;0;0.25;1;0;0;0;0
0;0.5;0;0;1;0;0;0.573935911;0.518112763;0.333333333;0;0;1;0;1;0;0;0;0;0.75;0;0;0;0;0;1;0;0.795918367;0.745098039;0.557652574;0.5;0;1;0;1;1;0;0;0;0;0;1;0;0.369497663;0;1;0;1;0;1;0;0;1;1;0;1;1;0;0.25;0;0;0;0;1;1;1
0;0.25;0;0;0;1;0;0.578379536;0.520232914;0.666666667;0;0;0;1;0;0;1;0;0;0.25;0;1;0;0;0;0;0;0.387755102;0.392156863;0.558765519;0.5;0;1;0;1;1;0;0;0;1;1;0;0;0.371009587;1;0;0;0.333333333;0;0;1;0;1;1;0;1;1;0;0.25;0.25;0;1;0;1;1;1
0;0.5;0;0;1;0;0;0.467860665;0.467504787;1;1;0;0;0;1;0;0;0;0;0.75;0;1;0;0;0;0;0;0.857142857;0.843137255;0.531085093;0;0;0;1;1;1;0;0;0;0;0;1;0;0.333406043;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0.5;0;0;0;1;1;1;0
0;0.25;0;0;0;1;0;0.4921995;0.479116606;1;1;0;0;0;0;0;1;0;0;0.25;0;0;1;0;0;0;0;0.448979592;0.392156863;0.537180969;0.5;0;1;0;0.666666667;0;0;0;1;1;1;0;0;0.341687221;0;0;1;0.333333333;0;0;1;0;1;1;1;0;0;0;0.5;0;0;0;1;1;1;1
0;0.5;0;0;1;0;0;0.671498441;0.564659246;0.666666667;0;0;0;1;0;1;0;0;0;0.5;1;0;0;0;0;0;0;0.448979592;0.431372549;0.58208797;0.5;0;1;0;0;0;1;0;0;1;1;0;0;0.402692871;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0.25;0;0;1;1;0;0;1
0;1;1;0;0;0;0;0.296281539;0.385645232;0.666666667;0;0;0;1;0;0;1;0;0;0.25;1;0;0;0;0;0;0;0.734693878;0.745098039;0.488111589;0.5;0;1;0;0.666666667;0;0;0;1;0.5;0;0;1;0.275027026;0;0;1;0.666666667;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;1
0;0.5;0;0;1;0;0;0.603693558;0.532309871;1;1;0;0;0;0;1;0;0;0;0.5;1;0;0;0;0;0;0;0.530612245;0.470588235;0.565105639;0.5;0;1;0;0.333333333;0;0;1;0;1;1;0;0;0.379622568;1;0;0;0.666666667;1;0;0;0;1;1;1;0;0;1;0.25;0;0;1;0;0;0;1
0;0.5;0;0;1;0;0;0.284563357;0.380054664;0.333333333;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.816326531;0.803921569;0.485176667;0;0;0;1;0;0;1;0;0;0;0;1;0;0.271039967;0;1;0;1;0;1;0;0;0;1;1;1;0;0;0.25;0;0;0;1;0;1;1
0;1;1;0;0;0;0;0.548468488;0.505962144;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.571428571;0.568627451;0.551274033;0;0;0;1;0;0;1;0;0;0.5;0;0;1;0.360832489;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0.5;0;0;0;0;1;0;1
0;0.5;0;0;1;0;0;0.499789822;0.482737911;0.333333333;0;0;1;0;1;0;0;0;0;0.75;0;0;0;0;0;0;1;0.734693878;0.745098039;0.539082032;0.5;0;1;0;0.333333333;0;0;1;0;0.5;0;0;1;0.344269794;0;0;1;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;0
0;0.5;0;0;1;0;0;0.33337849;0.403344242;0.333333333;0;0;1;0;0;1;0;0;0;0.5;0;1;0;0;0;0;0;0.510204082;0.529411765;0.497402847;0.5;0;1;0;0.666666667;0;0;0;1;0.5;0;0;1;0.287649094;0;1;0;1;0;1;0;0;1;1;0;1;1;0;0.25;0.25;0;1;0;1;1;1
0;0.75;0;1;0;0;0;0.401397536;0.435795793;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.469387755;0.431372549;0.514438817;0.5;0;1;0;0;0;1;0;0;0.5;0;0;1;0.310792265;0;0;1;0.666666667;1;0;0;0;0;1;0;0;0;0;0.5;0.25;0;0;0;0;0;0
0;0.75;0;1;0;0;0;0.412957337;0.441310917;1;1;0;0;0;1;0;0;0;0;0.75;0;0;0;1;0;0;0;0.183673469;0.196078431;0.517334071;0.5;0;1;0;0.666666667;0;0;0;1;0;0;1;0;0.314725435;1;0;0;0;0;0;0;1;1;0;1;1;1;0;0.75;0;0;1;0;0;0;1
0;0.25;0;0;0;1;0;0.314868863;0.394513152;0.333333333;0;0;1;0;1;0;0;0;0;0.75;1;0;0;0;0;0;0;0.367346939;0.333333333;0.492766948;0;0;0;1;0.333333333;0;0;1;0;1;1;0;0;0.281351278;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0.5;0;0.5;0;0;0;1;0
0;1;1;0;0;0;0;0.571367951;0.51688784;0.333333333;0;0;1;0;0;0;1;0;0;0.25;0;0;0;0;0;0;1;0.489795918;0.470588235;0.557009406;0.5;0;1;0;0.666666667;0;0;0;1;0;0;1;0;0.368623927;0;0;1;1;0;1;0;0;1;1;0;1;1;0;0.25;0;0;1;1;1;0;1
0;0.75;0;1;0;0;0;0.459753364;0.463636952;1;1;0;0;0;1;0;0;0;0;0.75;1;0;0;0;0;0;0;0;0;0.529054549;0.5;0;1;0;0;0;1;0;0;1;1;0;0;0.330647571;0;1;0;0.333333333;0;0;1;0;1;1;0;1;1;0;0.5;0;0;1;0;1;0;0
0;0.75;0;1;0;0;0;0.261986632;0.36928342;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.367346939;0.333333333;0.479522127;0.5;0;1;0;0;0;1;0;0;0;0;1;0;0.263358339;1;0;0;0.666666667;1;0;0;0;0;1;1;1;0;0;0.5;0;0;1;1;1;1;0
0;0.5;0;0;1;0;0;0.892647747;0.67016837;1;1;0;0;0;0;0;1;0;0;0.25;1;0;0;0;0;0;0;0.591836735;0.549019608;0.637476763;0.5;0;1;0;0.333333333;0;0;1;0;0.5;0;0;1;0.477937917;1;0;0;0.666666667;1;0;0;0;1;1;0;0;1;0;0.75;0;0;0;0;0;1;0
0;0.25;0;0;0;1;0;0.661028379;0.559663912;0;0;1;0;0;0;0;1;0;0;0.25;0;0;0;0;1;0;0;0.693877551;0.647058824;0.57946565;0.5;0;1;0;0.333333333;0;0;1;0;0.5;0;0;1;0.39913048;0;0;1;0.666666667;1;0;0;0;1;1;0;1;0;0;0.75;0;0;1;0;0;0;0
0;0.25;0;0;0;1;0;0.391637697;0.431139066;0.666666667;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0.428571429;0.392156863;0.511994379;0;0;0;1;0.333333333;0;0;1;0;1;1;0;0;0.307471525;0;0;1;1;0;1;0;0;1;1;1;1;1;1;0.25;0;0;1;0;1;1;1
0;0.25;0;0;0;1;0;0.38051419;0.425832452;0.333333333;0;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;1;0.775510204;0.705882353;0.509208399;0.5;0;1;0;1;1;0;0;0;0.5;0;0;1;0.303686802;0;1;0;0.666666667;1;0;0;0;1;0;0;1;0;0;0.5;0;0;0;0;1;1;1
0;1;1;0;0;0;0;0.253572531;0.365268856;0.333333333;0;0;1;0;0;1;0;0;0;0.5;0;0;1;0;0;0;0;0.469387755;0.411764706;0.477414741;0.5;0;1;0;1;1;0;0;0;0.5;0;0;1;0.26049548;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0.25;0;0;0;0;1;1;1
0;0.5;0;0;1;0;0;0.971824168;0.707943169;0;0;1;0;0;0;0;1;0;0;0.25;0;0;0;0;0;0;1;0.306122449;0.274509804;0.657307195;0.5;0;1;0;0.666666667;0;0;0;1;0;0;1;0;0.504877334;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0.75;0;0;1;0;0;1;0
0;0.5;0;0;1;0;0;0.765022761;0.609279238;0.333333333;0;0;1;0;0;0;1;0;0;0.25;0;0;0;0;0;0;1;0.632653061;0.588235294;0.60551196;0.5;0;1;0;0.666666667;0;0;0;1;1;1;0;0;0.434514095;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1
0;1;1;0;0;0;0;0.531867398;0.498042321;0;0;1;0;0;0;0;1;0;0;0.25;0;0;0;0;0;0;1;0.510204082;0.529411765;0.547116144;0.5;0;1;0;0.666666667;0;0;0;1;0.5;0;0;1;0.355184043;0;0;1;0.333333333;0;0;1;0;1;1;1;0;1;0;0.25;0.5;0;1;0;1;0;0
0;0.5;0;0;1;0;0;0.554673228;0.50892287;1;1;0;0;0;0;1;0;0;0;0.5;0;1;0;0;0;0;0;0.510204082;0.529411765;0.552828065;0.5;0;1;0;0;0;1;0;0;1;1;0;0;0.362943623;0;1;0;0.666666667;1;0;0;0;0;0;0;1;0;0;0.25;0;0;0;0;0;1;0
0;0.5;0;0;1;0;0;0.493687681;0.479826491;1;1;0;0;0;1;0;0;0;0;0.75;0;0;0;0;1;0;0;0.714285714;0.725490196;0.537553697;0.5;0;1;0;0.333333333;0;0;1;0;0.5;0;0;1;0.342193568;1;0;0;0.666666667;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;1;1;1
0;0.5;0;0;1;0;0;0.544156349;0.503904962;0.333333333;0;0;1;0;0;1;0;0;0;0.5;0;1;0;0;0;0;0;0.387755102;0.392156863;0.55019402;0.5;0;1;0;0.333333333;0;0;1;0;1;1;0;0;0.359365303;0;1;0;0.666666667;1;0;0;0;0;1;0;0;1;0;0;0.25;0;0;0;1;1;0
0;0.75;0;1;0;0;0;0.67584146;0.566731279;0.333333333;0;0;1;0;1;0;0;0;0;0.75;0;1;0;0;0;0;0;0.612244898;0.588235294;0.583175717;1;1;0;0;1;1;0;0;0;0.5;0;0;1;0.404170563;1;0;0;0.666666667;1;0;0;0;1;1;0;1;0;1;0.25;0;0;1;0;1;0;1
1;0;0;0;0;0;1;0.169224333;0.203141791;0.666666667;0;0;0;1;0;0;1;0;0;0.25;0;0;1;0;0;0;0;0.265306122;0.235294118;0.370974922;0.5;0;1;0;0;0;1;0;0;1;1;0;0;0.185437111;1;0;0;0.666666667;1;0;0;0;0;0;0;0;0;1;0.25;0;0;0;0;1;1;1
1;0.75;0;1;0;0;0;0.205642936;0.214001548;0.333333333;0;0;1;0;1;0;0;0;0;0.75;0;0;0;1;0;0;0;0.142857143;0.137254902;0.375535602;0;0;0;1;0;0;1;0;0;0.5;0;0;1;0.195350122;1;0;0;1;0;1;0;0;0;1;0;1;1;1;0.75;0;0;1;1;1;0;1
1;0.25;0;0;0;1;0;0.204146786;0.213555419;0;0;1;0;0;0;0;1;0;0;0.25;0;0;1;0;0;0;0;0.306122449;0.254901961;0.37534824;0;0;0;1;1;1;0;0;0;1;1;0;0;0.194942876;0;1;0;0.333333333;0;0;1;0;0;1;0;1;1;1;0.75;0;0;0;1;1;1;1
1;0.25;0;0;0;1;0;0.256403462;0.229137249;0.333333333;0;0;1;0;0;0;1;0;0;0.25;1;0;0;0;0;0;0;0.306122449;0.294117647;0.381892312;0.5;0;1;0;0;0;1;0;0;0;0;1;0;0.209166953;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0.25;0;0;1;1;0;1;1
1;0.5;0;0;1;0;0;0.246223267;0.226101673;0.333333333;0;0;1;0;0;0;1;0;0;0.25;0;0;1;0;0;0;0;0.367346939;0.333333333;0.380617453;0.5;0;1;0;1;1;0;0;0;0.5;0;0;1;0.206395941;1;0;0;0;0;0;0;1;1;1;0;1;0;1;0.5;0;0.5;1;1;1;0;1
1;0.25;0;0;0;1;0;0.215711568;0.217003857;1;1;0;0;0;0;0;1;0;0;0.25;0;0;1;0;0;0;0;0.204081633;0.196078431;0.376796491;0.5;0;1;0;0;0;1;0;0;0.5;0;0;1;0.198090767;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0.25;0;0;0;0;1;0;1
1;0.5;0;0;1;0;0;0.344586666;0.255432106;0;0;1;0;0;1;0;0;0;0;0.75;0;1;0;0;0;0;0;0.244897959;0.254901961;0.392935443;0;0;0;1;1;1;0;0;0;0;0;1;0;0.2331701;1;0;0;0.666666667;1;0;0;0;0;1;0;0;0;0;0.5;0;0;1;0;0;0;1
1;0;0;0;0;0;1;0.20813818;0.214745294;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0.163265306;0.117647059;0.37584808;0;0;0;1;1;1;0;0;0;0;0;1;0;0.196029319;1;0;0;0.333333333;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;1;1
1;0.5;0;0;1;0;0;0.534779014;0.312144501;1;1;0;0;0;0;0;1;0;0;0.25;0;0;1;0;0;0;0;0.408163265;0.37254902;0.416753118;0;0;0;1;0;0;1;0;0;1;1;0;0;0.284939766;1;0;0;0.333333333;0;0;1;0;1;0;0;1;0;0;0.5;0;0;0;0;1;0;1
1;0.75;0;1;0;0;0;0.312750147;0.245939249;0.666666667;0;0;0;1;0;0;1;0;0;0.25;0;0;0;0;1;0;0;0.387755102;0.392156863;0.388948574;0.5;0;1;0;0;0;1;0;0;0;0;1;0;0.224504316;1;0;0;0.666666667;1;0;0;0;1;0;0;1;0;0;0.75;0.25;0;0;0;0;0;1
1;0.5;0;0;1;0;0;0.29730952;0.241334798;0.333333333;0;0;1;0;0;0;1;0;0;0.25;0;1;0;0;0;0;0;0.346938776;0.294117647;0.387014954;0;0;0;1;1;1;0;0;0;0;0;1;0;0.220301433;1;0;0;0.333333333;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
1;0.5;0;0;1;0;0;0.466741043;0.291856638;0.666666667;0;0;0;1;0;0;1;0;0;0.25;0;0;0;1;0;0;0;0.346938776;0.352941176;0.408232763;0;0;0;1;0.666666667;0;0;0;1;0;0;1;0;0.266420077;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0.5;0;0;1;0;1;1;1
1;1;1;0;0;0;0;0.273779522;0.234318519;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.081632653;0.039215686;0.384068306;0;0;0;1;0;0;1;0;0;0.5;0;0;1;0.213896653;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0.5;0.5;0.25;0;1;0;1;1
1;0;0;0;0;0;1;0.229388093;0.221081984;1;1;0;0;0;0;0;1;0;0;0.25;0;0;1;0;0;0;0;0.326530612;0.333333333;0.378509194;0;0;0;1;1;1;0;0;0;0.5;0;0;1;0.201813467;1;0;0;0.666666667;1;0;0;0;1;1;1;0;1;0;0.25;0;0;0;0;1;1;1
1;0.5;0;0;1;0;0;0.108233806;0.184955663;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.469387755;0.411764706;0.363337114;0.5;0;1;0;0;0;1;0;0;0.5;0;0;1;0.168835711;1;0;0;0.333333333;0;0;1;0;0;0;1;1;1;1;0.25;0;0;1;0;1;0;1
1;1;1;0;0;0;0;0.369462402;0.26284996;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.469387755;0.411764706;0.396050616;0;0;0;1;0.333333333;0;0;1;0;0;0;1;0;0.239941185;0;0;1;1;0;1;0;0;0;0;1;1;1;0;0.25;0;0;0;1;1;1;1
1;0.5;0;0;1;0;0;0.188191173;0.208797704;0.333333333;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.040816327;0.039215686;0.373350128;0;0;0;1;1;1;0;0;0;0.5;0;0;1;0.190599816;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0.75;0;0;0;0;1;0;1
1;0.5;0;0;1;0;0;0.326686655;0.250094602;0;0;1;0;0;0;0;1;0;0;0.25;0;1;0;0;0;0;0;0.326530612;0.333333333;0.390693835;1;1;0;0;0;0;1;0;0;1;1;0;0;0.228297782;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0.5;0;0;0;1;1;1
1;0.75;0;1;0;0;0;0.237177635;0.223404704;0;0;1;0;0;0;0;1;0;0;0.25;0;0;0;0;1;0;0;0.714285714;0.705882353;0.379484673;1;1;0;0;0;0;1;0;0;0.5;0;0;1;0.203933753;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0.75;0;0.75;0;1;1;1;1
1;0.75;0;1;0;0;0;0.295900031;0.240914807;0.666666667;0;0;0;1;0;0;1;0;0;0.25;1;0;0;0;0;0;0;0.244897959;0.196078431;0.386838444;0;0;0;1;1;1;0;0;0;0;0;1;0;0.219917775;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0.5;0;1;0;1;1;1
1;0.5;0;0;1;0;0;0.397419091;0.271186209;1;1;0;0;0;0;0;1;0;0;0.25;0;1;0;0;0;0;0;0.020408163;0.058823529;0.399551616;0;0;0;1;0.666666667;0;0;0;1;0.5;0;0;1;0.247550894;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0.75;1;0.75;0;1;1;1;1
1;0.25;0;0;0;1;0;0.180054985;0.20637162;0;0;1;0;0;0;1;0;0;0;0.5;0;0;0;0;1;0;0;0.285714286;0.294117647;0.372331238;0;0;0;1;1;1;0;0;0;0.5;0;0;1;0.188385175;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0.75;0;0;1;0;0;1;1
1;0.75;0;1;0;0;0;0.159260292;0.200170966;0;0;1;0;0;0;0;1;0;0;0.25;0;0;0;0;1;0;0;0.469387755;0.490196078;0.369727131;0.5;0;1;0;0;0;1;0;0;0;0;1;0;0.182724935;1;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0.5;0;1;1;1;1;1
